Borough,Neighborhood,Zipcode,Date,Price,Bedrooms,Title,Location,Link
Manhattan,Chelsea and Clinton,10011,2018-03-12 18:03,7000,4br,___  4 BDS DUPLEX / 2 BATHS ~ ~~~TERRACE / PRIVATE  ~~ WASHER/DRYER, Chelsea,https://newyork.craigslist.org/mnh/abo/d/4-bds-duplex-2-baths-terrace/6513708725.html
Manhattan,Chelsea and Clinton,10011,2018-03-12 16:26,4800,3br,BEST 3 BEDROOM IN CHELSEA, Chelsea,https://newyork.craigslist.org/mnh/abo/d/best-3-bedroom-in-chelsea/6511131693.html
Manhattan,Chelsea and Clinton,10011,2018-03-12 16:12,3050,1br,Apartment for Rent, Greenwich Village,https://newyork.craigslist.org/mnh/abo/d/apartment-for-rent/6528224784.html
Manhattan,Chelsea and Clinton,10011,2018-03-12 14:33,4095,1br,NO FEE Gorgeous 1 Bed Furnished Chelsea Charmer in PRIME location, Chelsea,https://newyork.craigslist.org/mnh/abo/d/no-fee-gorgeous-1-bed/6521904163.html
Manhattan,Chelsea and Clinton,10011,2018-03-12 10:41,2799,2br,2Bdrm(s) 2 Ba w/ Backyard in Prime South Slope / F G / No FEE, South Slope / F G / Ez Commute / No Fee,https://newyork.craigslist.org/brk/abo/d/2bdrms-2-ba-backyard-in-prime/6522099468.html
Manhattan,Chelsea and Clinton,10011,2018-03-12 09:28,7000,4br,*** ((( ON 8TH AVE  ))))  4 BDS / 2 BATHS  ~~~WASHER&DRYER, Chelsea,https://newyork.craigslist.org/mnh/abo/d/on-8th-ave-4-bds-2-baths/6519745605.html
Manhattan,Chelsea and Clinton,10011,2018-03-12 09:28,7000,4br,? HUGE 4BDS DUPLEX / 2 BATHS~~1200 SQFT  TERRACE ~~WASHER AND DRYER, Flatiron,https://newyork.craigslist.org/mnh/abo/d/huge-4bds-duplex-2-baths1200/6519760388.html
Manhattan,Chelsea and Clinton,10011,2018-03-12 09:27,7000,4br,? ((( P.H APARTMENT  )))~~ DUPLEX 4 BDS/2 BATHS ~~~ W/D~~~  NO FEE, West Village,https://newyork.craigslist.org/mnh/abo/d/ph-apartment-duplex-4-bds-2/6514323358.html
Manhattan,Chelsea and Clinton,10011,2018-03-12 09:27,6895,4br,? 1 LEFT _____  REAL 4 BDS / 2 BATHS ____ 18TH STREET & 7TH AVE __, Chelsea,https://newyork.craigslist.org/mnh/abo/d/1-left-real-4-bds-2-baths/6514324669.html
Manhattan,Chelsea and Clinton,10011,2018-03-12 09:26,6990,4br,??HUGE DUPLEX PH ///  ELEVATOR BUILDING ____ W.D___ ROOF DECK!!!, Chelsea,https://newyork.craigslist.org/mnh/abo/d/huge-duplex-ph-elevator/6514319522.html
Manhattan,Chelsea and Clinton,10011,2018-03-11 20:57,3995,1br,Prime Chelsea 1bd w/ Doorman, Chelsea,https://newyork.craigslist.org/mnh/abo/d/prime-chelsea-1bd-doorman/6516825457.html
Manhattan,Chelsea and Clinton,10011,2018-03-11 19:46,3800,2br,2 SPACIOUS BEDROOMS - RENOVATED - BRIGHT - REAL CHELSEA, Chelsea,https://newyork.craigslist.org/mnh/abo/d/2-spacious-bedrooms-renovated/6527181591.html
Manhattan,Chelsea and Clinton,10011,2018-03-11 18:41,5549,2br,"Raw # Massive Loft Apt #""Massive Walk in Room"" ~ See Real Pics", Chelsea,https://newyork.craigslist.org/mnh/abo/d/raw-massive-loft-apt-massive/6508011679.html
Manhattan,Chelsea and Clinton,10011,2018-03-11 17:48,3400,2br,This is ALL you, Lower East Side,https://newyork.craigslist.org/mnh/abo/d/this-is-all-you/6523843337.html
Manhattan,Chelsea and Clinton,10011,2018-03-11 17:48,3350,1br,You KNOW you want it, Lower East Side,https://newyork.craigslist.org/mnh/abo/d/you-know-you-want-it/6523831885.html
Manhattan,Chelsea and Clinton,10011,2018-03-11 17:48,2800,1br,Get it while it's hot??????????, Lower East Side,https://newyork.craigslist.org/mnh/abo/d/get-it-while-its-hot/6523840221.html
Manhattan,Chelsea and Clinton,10011,2018-03-11 17:48,2550,1br,Hey ?? WHAT YOU WAITING ON, Lower East Side,https://newyork.craigslist.org/mnh/abo/d/hey-what-you-waiting-on/6523817854.html
Manhattan,Chelsea and Clinton,10011,2018-03-11 15:47,3250,1br,No Broker Fee One Bedroom in Chelsea, Chelsea,https://newyork.craigslist.org/mnh/abo/d/no-broker-fee-one-bedroom-in/6504329929.html
Manhattan,Chelsea and Clinton,10011,2018-03-11 15:38,2200,,WEST SIDE STUDIO, Chelsea,https://newyork.craigslist.org/mnh/abo/d/west-side-studio/6515794992.html
Manhattan,Chelsea and Clinton,10011,2018-03-11 15:37,1990,,LOFTY STUDIO ON 7TH AVE GREAT APARTMENT, Greenwich Village,https://newyork.craigslist.org/mnh/abo/d/lofty-studio-on-7th-ave-great/6514401906.html
Manhattan,Chelsea and Clinton,10011,2018-03-11 11:23,5600,2br,"GORGEOUS SPACIOUS 2BDR IN A PER-WAR, ELEVATOR, LAUNDRY", West Village,https://newyork.craigslist.org/mnh/abo/d/gorgeous-spacious-2bdr-in-per/6512610006.html
Manhattan,Chelsea and Clinton,10011,2018-03-11 11:18,3695,1br,"NO FEE**NEW, UNDER MARKET PRICE*Modern, Elevator, Garage, Gym**NO FEE", Chelsea,https://newyork.craigslist.org/mnh/abo/d/no-feenew-under-market/6516777145.html
Manhattan,Chelsea and Clinton,10011,2018-03-11 04:13,3250,1br,STUNNING 1BR APT WITH A PRIVATE BALCONY AND ONE MONTH FREE! NO FEE!, Chelsea,https://newyork.craigslist.org/mnh/abo/d/stunning-1br-apt-with-private/6526427328.html
Manhattan,Chelsea and Clinton,10011,2018-03-10 23:16,3695,1br,"NO FEE**NEW*Modern, Elevator, Garage, Gym**NO FEE", Chelsea,https://newyork.craigslist.org/mnh/abo/d/no-feenewmodern-elevator/6516807983.html
Manhattan,Chelsea and Clinton,10011,2018-03-10 21:49,3500,,NO FEE~PRIME WEST VILLAGE~MASSIVE SUNNY STUDIO~ELEVATOR BLDG~LAUNDRY!, West Village,https://newyork.craigslist.org/mnh/abo/d/no-feeprime-west/6522324894.html
Manhattan,Chelsea and Clinton,10011,2018-03-10 21:00,4800,3br,BEST DEAL IN CHELSEA, Chelsea,https://newyork.craigslist.org/mnh/abo/d/best-deal-in-chelsea/6512157289.html
Manhattan,Chelsea and Clinton,10011,2018-03-10 19:43,4500,3br,NO FEE !!! Prime Chelsea  - Large 3BR - great share, Chelsea,https://newyork.craigslist.org/mnh/abo/d/no-fee-prime-chelsea-large/6526195153.html
Manhattan,Chelsea and Clinton,10011,2018-03-10 17:34,7450,2br,Stunning Spacious 2 bed 2 bath Steps Away From It All, Chelsea,https://newyork.craigslist.org/mnh/nfb/d/stunning-spacious-2-bed-2/6526072237.html
Manhattan,Chelsea and Clinton,10011,2018-03-10 14:39,2895,,"STUDIO , NO FEE ,SLEEP LOFT, HIGH CEILINGS ,PRIVATE DECK", Greenwich Village,https://newyork.craigslist.org/mnh/abo/d/studio-no-fee-sleep-loft-high/6489935363.html
Manhattan,Chelsea and Clinton,10011,2018-03-10 12:03,6000,1br,LARGE Floorthru in TOWNHOUSE w Private BACKYARD, Chelsea,https://newyork.craigslist.org/mnh/abo/d/large-floorthru-in-townhouse/6525535089.html
Manhattan,Chelsea and Clinton,10011,2018-03-10 10:47,2100,1br,Magnificent Deal on a Lovely 1Bed Long Island City!Parking+Laundry!, Long Island City,https://newyork.craigslist.org/que/abo/d/magnificent-deal-on-lovely/6514316548.html
Manhattan,Chelsea and Clinton,10011,2018-03-09 17:49,2900,,No Fee: 1 bedroom (can be converted to 2) in West Village, West Village,https://newyork.craigslist.org/mnh/nfb/d/no-fee-1-bedroom-can-be/6524865727.html
Manhattan,Chelsea and Clinton,10011,2018-03-09 15:58,3600,1br,"METICULOUS, HUGE 1 BDR, DOORMAN, ELEVATOR, LAUNDRY ROOM", Union Square,https://newyork.craigslist.org/mnh/abo/d/meticulous-huge-1-bdr-doorman/6509621501.html
Manhattan,Chelsea and Clinton,10011,2018-03-09 15:58,4800,3br,NO FEE-HUGE 3 BRS- FULL FLOOR- BRAND NEW KITCHEN AND BATH-NO FEE, Chelsea,https://newyork.craigslist.org/mnh/abo/d/no-fee-huge-3-brs-full-floor/6520840860.html
Manhattan,Chelsea and Clinton,10011,2018-03-09 15:54,4120,1br,"RENOVATED ENORMOUS SUNNY 1 BDR, ELEVATOR DOORMAN BLDG, GYM, ROOFDECK", Chelsea,https://newyork.craigslist.org/mnh/abo/d/renovated-enormous-sunny-1/6509646273.html
Manhattan,Chelsea and Clinton,10011,2018-03-09 14:33,5750,3br,*1 MO FREE* Loft-Like 3BR/1.5BA Flex 4 + 400sf Patio * SS * D/W * W 21, Chelsea,https://newyork.craigslist.org/mnh/nfb/d/1-mo-free-loft-like-3br-15ba/6524597266.html
Manhattan,Chelsea and Clinton,10011,2018-03-09 09:17,1899,,No Fee Studio - Open House, Chelsea,https://newyork.craigslist.org/mnh/abo/d/no-fee-studio-open-house/6517787389.html
Manhattan,Chelsea and Clinton,10011,2018-03-09 09:17,2395,1br,No Fee 1BR- Open House, Chelsea,https://newyork.craigslist.org/mnh/abo/d/no-fee-1br-open-house/6510318053.html
Manhattan,Chelsea and Clinton,10011,2018-03-08 14:44,2999,1br,"No fee Brand New Huge 1 bedroom, Luxury doorman building in Chelsea", Chelsea,https://newyork.craigslist.org/mnh/abo/d/no-fee-brand-new-huge-1/6512816257.html
Manhattan,Chelsea and Clinton,10011,2018-03-08 07:51,4200,1br,"Bright, quiet, and renovated Chelsea apt with convertible guest room", Chelsea,https://newyork.craigslist.org/mnh/abo/d/bright-quiet-and-renovated/6516762272.html
Manhattan,Chelsea and Clinton,10011,2018-03-08 07:37,1950,,Furnished quaint studio on a gorgeous block on W22nd St! (Short/Long), Chelsea,https://newyork.craigslist.org/mnh/fee/d/furnished-quaint-studio-on/6522832810.html
Manhattan,Chelsea and Clinton,10011,2018-03-07 17:48,2500,1br,Take advantage of this BEAUTIFULLY FURNISHED 1 bedroom unit, Chelsea,https://newyork.craigslist.org/mnh/abo/d/take-advantage-of-this/6522253080.html
Manhattan,Chelsea and Clinton,10011,2018-03-07 16:00,3300,1br,"1 BR - Great Chelsea Apt, Washer/Dryer - NO BROKERS - NO FEE", Chelsea,https://newyork.craigslist.org/mnh/abo/d/1-br-great-chelsea-apt-washer/6515353144.html
Manhattan,Chelsea and Clinton,10011,2018-03-07 14:26,2099,,SUPER DEAL!! SPACE IS AMAZING!! STUDIO APT!! GREAT NEIGHBORHOOD!!, Chelsea,https://newyork.craigslist.org/mnh/abo/d/super-deal-space-is-amazing/6522100876.html
Manhattan,Chelsea and Clinton,10011,2018-03-07 12:52,2000,,"WELL LIT, VERY SPACIOUS, NEWLY RENOVATED!! THIS IS IT!!!", Chelsea,https://newyork.craigslist.org/mnh/abo/d/well-lit-very-spacious-newly/6521938208.html
Manhattan,Chelsea and Clinton,10011,2018-03-07 12:16,2100,,SPACIOUS  STUDIO APARTMENT! RENOVATED!! AMAZING NEIGHBORHOOD, Chelsea,https://newyork.craigslist.org/mnh/abo/d/spacious-studio-apartment/6521904769.html
Manhattan,Chelsea and Clinton,10011,2018-03-07 01:38,3250,,NO FEE AMAZING STUDIO WITH SLEEPING LOFT  NO FEE, Chelsea,https://newyork.craigslist.org/mnh/abo/d/no-fee-amazing-studio-with/6521452674.html
Manhattan,Chelsea and Clinton,10011,2018-03-06 19:54,2200,,CHELSEA Alcove STUDIO W24TH & 7TH AVE ELEV/LAUNDRY *GAS & HEAT 6465451, Chelsea,https://newyork.craigslist.org/mnh/nfb/d/chelsea-alcove-studio-w24th/6521257703.html
Manhattan,Chelsea and Clinton,10011,2018-03-06 16:05,1450,,SPACIOUS STUDIO APARTMENT IN ASTORIA ALL UTILITIES INCLUDED!!!, ASTORIA,https://newyork.craigslist.org/que/fee/d/spacious-studio-apartment-in/6520984644.html
Manhattan,Chelsea and Clinton,10011,2018-03-06 11:14,2500,2br,"Amazing Sunny 2 Bedroom, Prime Location, Brand New, Will Not Last !!", Chelsea,https://newyork.craigslist.org/mnh/nfb/d/amazing-sunny-2-bedroom-prime/6520554271.html
Manhattan,Chelsea and Clinton,10011,2018-03-06 09:23,2500,,No Fee Beautiful Studio in Chelsea, Chelsea,https://newyork.craigslist.org/mnh/abo/d/no-fee-beautiful-studio-in/6506882458.html
Manhattan,Chelsea and Clinton,10011,2018-03-04 13:23,2175,,SHOWING 7PM... Near MEPA...SWEET... no fee...2nd FL..., Chelsea,https://newyork.craigslist.org/mnh/nfb/d/showing-7pm-near-mepasweet-no/6518269227.html
Manhattan,Chelsea and Clinton,10011,2018-03-01 18:24,3000,1br,"Prime Chelsea, Super Low fee, Private coop rental, Easy Approval", Chelsea,https://newyork.craigslist.org/mnh/fee/d/prime-chelsea-super-low-fee/6515117822.html
Manhattan,Chelsea and Clinton,10011,2018-02-28 16:04,2650,,VILLAGE/UNION SQUARE STUDIO APT. AVAILABLE, West Village,https://newyork.craigslist.org/mnh/fee/d/village-union-square-studio/6513717464.html
Manhattan,Chelsea and Clinton,10011,2018-02-25 12:57,4500,,Beautiful Chelsea 1 BR!, Chelsea,https://newyork.craigslist.org/mnh/nfb/d/beautiful-chelsea-1-br/6509732105.html
Manhattan,Chelsea and Clinton,10011,2018-02-23 09:16,2600,2br,"Amazing Sunny 2 Bedroom, Prime Location, Brand New, Will Not Last !!", Chelsea,https://newyork.craigslist.org/mnh/nfb/d/amazing-sunny-2-bedroom-prime/6507110354.html
Manhattan,Chelsea and Clinton,10011,2018-02-21 17:55,4200,,QUIET FLATIRON ALCOVE STUDIO, Flatiron,https://newyork.craigslist.org/mnh/nfb/d/quiet-flatiron-alcove-studio/6505357049.html
Manhattan,Chelsea and Clinton,10011,2018-02-20 09:35,3750,1br,Gorgeous West Village 1BR/1BA!! Great Deal!!, West Village,https://newyork.craigslist.org/mnh/nfb/d/gorgeous-west-village-1br-1ba/6503369224.html
Manhattan,Chelsea and Clinton,10011,2018-02-20 09:23,2700,1br,Below Market West Village 1BR/1BA!! No Fee!!, West Village,https://newyork.craigslist.org/mnh/nfb/d/below-market-west-village-1br/6503355367.html
Manhattan,Chelsea and Clinton,10011,2018-02-17 13:45,3295,1br,Elevator // One Bed Apartment for rent!!!, West 14th,https://newyork.craigslist.org/mnh/nfb/d/elevator-one-bed-apartment/6500130844.html
Manhattan,Chelsea and Clinton,10011,2018-02-13 19:49,3822,2br,NO FEE Beautiful renovated 2BR walk up - Available for Imm move in !!, Chelsea,https://newyork.craigslist.org/mnh/nfb/d/no-fee-beautiful-renovated/6495725600.html
Manhattan,Chelsea and Clinton,10011,2018-02-12 09:36,9275,2br,Balcony 2 beds  ***No Fee***, Nolita / Bowery,https://newyork.craigslist.org/mnh/nfb/d/balcony-2-beds-no-fee/6493609832.html
Manhattan,Chelsea and Clinton,10011,2018-02-11 05:13,3450,,Greenwich Village Studio, Greenwich Village,https://newyork.craigslist.org/mnh/fee/d/greenwich-village-studio/6492410260.html
Manhattan,Chelsea and Clinton,10018,2018-03-13 15:33,3995,3br,Amazing 3 bedroom / 2 bath completely renovated - 1 month free, Midtown West,https://newyork.craigslist.org/mnh/abo/d/amazing-3-bedroom-2-bath/6523324689.html
Manhattan,Chelsea and Clinton,10018,2018-03-13 11:12,4850,2br,"GORGEOUS 2 BDR 2BATH+BALCONY, 24/7 DOORMAN, GYM, SUNDECK, PARKING", Midtown West,https://newyork.craigslist.org/mnh/abo/d/gorgeous-2-bdr-2bathbalcony/6494043635.html
Manhattan,Chelsea and Clinton,10018,2018-03-12 22:28,3195,1br,"NO FEE! 24/7 DOORMAN! GYM! SUNNY, RENOVATED 1BR with WASHER/DRYER!", Midtown West,https://newyork.craigslist.org/mnh/abo/d/no-fee-24-7-doorman-gym-sunny/6524528959.html
Manhattan,Chelsea and Clinton,10018,2018-03-12 11:17,3795,1br,4th Fl 1 Bed/1 Bath/WD/1 Month Free-Glenwood's Emerald Green, Midtown West,https://newyork.craigslist.org/mnh/abo/d/4th-fl-1-bed-1-bath-wd-1/6510729789.html
Manhattan,Chelsea and Clinton,10018,2018-03-12 09:52,3000,1br,"W/D in Apt, 1BR, LUXURY, SOUTH FACING, GYM, ROOFTOP DECK,", Midtown West,https://newyork.craigslist.org/mnh/abo/d/d-in-apt-1br-luxury-south/6527564748.html
Manhattan,Chelsea and Clinton,10018,2018-03-12 09:42,3000,1br,EAST WEST UPPER WEST  24 HOUR D/M STUDIO 1 B/D NO FEE, Midtown West,https://newyork.craigslist.org/mnh/nfb/d/east-west-upper-west-24-hour/6527653008.html
Manhattan,Chelsea and Clinton,10018,2018-03-12 08:41,3495,1br,?LUX RENOV'D 1BR((((HUDSON YARD))))FTC WIN~~ROOF DECK~~GYM, Midtown West,https://newyork.craigslist.org/mnh/abo/d/lux-renovd-1brhudson-yardftc/6521602816.html
Manhattan,Chelsea and Clinton,10018,2018-03-12 07:34,3150,1br,"W/D in Apt, 1BR, LUXURY, SOUTH FACING, GYM, ROOFTOP DECK,", Midtown West,https://newyork.craigslist.org/mnh/abo/d/d-in-apt-1br-luxury-south/6524071423.html
Manhattan,Chelsea and Clinton,10018,2018-03-12 06:17,2300,1br,1 Bedroom Hells Kitchen NYC Apartment - $2300, Midtown West,https://newyork.craigslist.org/mnh/abo/d/1-bedroom-hells-kitchen-nyc/6521730501.html
Manhattan,Chelsea and Clinton,10018,2018-03-11 21:57,3195,1br,"NO FEE! 24/7 DOORMAN*GYM*SPACIOUS, RENOVATED 1BR with WASHER/DRYER!", Midtown West,https://newyork.craigslist.org/mnh/abo/d/no-fee-24-7/6502928824.html
Manhattan,Chelsea and Clinton,10018,2018-03-11 15:34,9987,3br,NO FEE LUXURY 3 BEDROOM CONV 3 BATHROOM 2 TERRACE TRIPLEX 1 OF A KIND, Midtown West,https://newyork.craigslist.org/mnh/abo/d/no-fee-luxury-3-bedroom-conv/6513585324.html
Manhattan,Chelsea and Clinton,10018,2018-03-11 15:34,3845,1br,NO FEE LUXURY 1 BED STAINLESS GRANITE GYM POOL FLR TO CEILING WINDOWS, Midtown West,https://newyork.craigslist.org/mnh/abo/d/no-fee-luxury-1-bed-stainless/6521040905.html
Manhattan,Chelsea and Clinton,10018,2018-03-11 11:19,4640,3br,NO FEE**Ultra-modern building*WD in Unit*Concierge*RoofDeck*Garage, Midtown West,https://newyork.craigslist.org/mnh/abo/d/no-feeultra-modern-buildingwd/6517656125.html
Manhattan,Chelsea and Clinton,10018,2018-03-11 11:15,4800,2br,NO FEE ***LUXURY RENTAL RESIDENCES***Doorman*Gym*Roofdeck*Pool, Midtown West,https://newyork.craigslist.org/mnh/abo/d/no-fee-luxury-rental/6517655670.html
Manhattan,Chelsea and Clinton,10018,2018-03-11 09:28,3000,1br,"FULLY RENOVATED 1 BDR, 24/7 DOORMAN, GYM, SUNDECK, PARKING", Midtown West,https://newyork.craigslist.org/mnh/abo/d/fully-renovated-1-bdr-24-7/6494016810.html
Manhattan,Chelsea and Clinton,10018,2018-03-11 03:32,4995,2br,INCREDBLE 2BR/2BA IN LUXURY BUILDING STEPS AWAY FROM MSG NO FEE!, Midtown West,https://newyork.craigslist.org/mnh/abo/d/incredble-2br-2ba-in-luxury/6501830580.html
Manhattan,Chelsea and Clinton,10018,2018-03-11 03:31,4995,2br,"STUNNING 2BR/2BA WITH AMAZING VIEW,STEPS AWAY FROM MSG  & TIMES SQUARE", Midtown West,https://newyork.craigslist.org/mnh/abo/d/stunning-2br-2ba-with-amazing/6495899092.html
Manhattan,Chelsea and Clinton,10018,2018-03-10 18:01,4600,3br,NO FEE**Ultra-modern bldg*3BD/2Bath*WD *Concierge*RoofDeck*Garage, Midtown West,https://newyork.craigslist.org/mnh/abo/d/no-feeultra-modern-bldg3bd/6518082593.html
Manhattan,Chelsea and Clinton,10018,2018-03-10 17:53,2350,,Spacious Studio Mar. 15th  Available @ Midtown East Manhattan, Midtown East,https://newyork.craigslist.org/mnh/abo/d/spacious-studio-mar-15th/6526088677.html
Manhattan,Chelsea and Clinton,10018,2018-03-09 16:38,3350,1br,"GORGEOUS LARGE 1 BDR+BALCONY, DOORMAN, GYM, SUNDECK", Midtown West,https://newyork.craigslist.org/mnh/abo/d/gorgeous-large-1-bdrbalcony/6506189974.html
Manhattan,Chelsea and Clinton,10018,2018-03-09 15:08,3300,1br,"FULLY RENOVATED LARGE 1 BDR+TERRACE, DOORMAN, GYM, SUNDECK, PARKING", Midtown West,https://newyork.craigslist.org/mnh/abo/d/fully-renovated-large-1/6493966102.html
Manhattan,Chelsea and Clinton,10018,2018-03-08 16:28,4200,2br,"Hells Kitchen Luxury 2BR Doorman, Rooftop Gardens, Washer/Dryer GYM", Midtown West,https://newyork.craigslist.org/mnh/abo/d/hells-kitchen-luxury-2br/6523422029.html
Manhattan,Chelsea and Clinton,10018,2018-03-06 15:29,2800,2br,Hell'sKitchen 2bedrom GUT RENOVATED!, Midtown West,https://newyork.craigslist.org/mnh/abo/d/hellskitchen-2bedrom-gut/6488041840.html
Manhattan,Chelsea and Clinton,10018,2018-03-06 14:12,4789,2br,2bd/2bth - Floor to Ceiling Windows - Open Kitchen - Southern Views!!!, Midtown West,https://newyork.craigslist.org/mnh/nfb/d/2bd-2bth-floor-to-ceiling/6520823459.html
Manhattan,Chelsea and Clinton,10018,2018-03-06 14:03,3295,1br,1br - Amazing View - Balcony - Walk in Closet, Midtown West,https://newyork.craigslist.org/mnh/nfb/d/1br-amazing-view-balcony-walk/6520809665.html
Manhattan,Chelsea and Clinton,10018,2018-03-06 13:46,3112,1br,1br - Huge 1 bed _ Private Balcony_Amazing Views!, Midtown West,https://newyork.craigslist.org/mnh/nfb/d/1br-huge-1-bed-private/6520784242.html
Manhattan,Chelsea and Clinton,10018,2018-02-28 15:22,5248,,"Students, Roomies, & Young Professionals! Lux apts in Midtown! No Fee", Midtown West,https://newyork.craigslist.org/mnh/nfb/d/students-roomies-young/6513478838.html
Manhattan,Chelsea and Clinton,10018,2018-02-26 11:25,2500,,"New York City Manhattan FOR RENT studio starting at $ 2,500 a month", Manhattan,https://newyork.craigslist.org/mnh/fee/d/new-york-city-manhattan-for/6510766240.html
Manhattan,Chelsea and Clinton,10018,2018-02-23 09:13,2795,2br,West 39St Spacious 2 Bedroom, Midtown West,https://newyork.craigslist.org/mnh/fee/d/west-39st-spacious-2-bedroom/6507107829.html
Manhattan,Chelsea and Clinton,10018,2018-02-13 17:33,2150,1br,"GUT RENOVATED, TRUE ONE BED in MIDTOWN WEST!", Midtown West,https://newyork.craigslist.org/mnh/fee/d/gut-renovated-true-one-bed-in/6495583157.html
Manhattan,Chelsea and Clinton,10019,2018-03-13 16:35,2595,,Studio One Bed Apartment for rent!, West 53rd,https://newyork.craigslist.org/mnh/nfb/d/studio-one-bed-apartment-for/6529543065.html
Manhattan,Chelsea and Clinton,10019,2018-03-13 15:28,2549,,NO FEE DOORMAN BLDG OFFERING $200 HOUSE WARMING GIFT CERT., Midtown West,https://newyork.craigslist.org/mnh/abo/d/no-fee-doorman-bldg-offering/6515670413.html
Manhattan,Chelsea and Clinton,10019,2018-03-13 15:26,2399,,NO FEE DOORMAN BLDG OFFERING $200 HOUSE WARMING GIFT CERT., Midtown West,https://newyork.craigslist.org/mnh/abo/d/no-fee-doorman-bldg-offering/6515619592.html
Manhattan,Chelsea and Clinton,10019,2018-03-13 15:23,2550,,COLUMBUS CIRCLE AREA HUGE ALCOVE DOORMAN BLDG, Midtown West,https://newyork.craigslist.org/mnh/abo/d/columbus-circle-area-huge/6515621792.html
